代碼,學校名稱,公/私立,縣市名稱,地址,電話,網址
024608,縣立黎明國小,公立,[02]宜蘭縣,[260]宜蘭縣宜蘭市校舍路1號,(03)9383792,http://www.lmes.ilc.edu.tw
024609,縣立南屏國小,公立,[02]宜蘭縣,[260]宜蘭縣宜蘭市泰山路98號,(03)9323795,http://www.npes.ilc.edu.tw
024610,縣立羅東國小,公立,[02]宜蘭縣,[265]宜蘭縣羅東鎮民族路1號,(03)9542342,http://www.lotes.ilc.edu.tw
024611,縣立成功國小,公立,[02]宜蘭縣,[265]宜蘭縣羅東鎮興東南路100號,(03)9542156,http://www.cges.ilc.edu.tw
024612,縣立公正國小,公立,[02]宜蘭縣,[265]宜蘭縣羅東鎮公正路199號,(03)9566659,http://www.gjes.ilc.edu.tw
024613,縣立北成國小,公立,[02]宜蘭縣,[265]宜蘭縣羅東鎮北成路一段125號,(03)9512626,http://www.pces.ilc.edu.tw
024614,縣立竹林國小,公立,[02]宜蘭縣,[265]宜蘭縣羅東鎮復興路二段128號,(03)9542084,http://www.jles.ilc.edu.tw
024615,縣立蘇澳國小,公立,[02]宜蘭縣,[270]宜蘭縣蘇澳鎮中山路一段366號,(03)9962312,http://www.saes.ilc.edu.tw
024616,縣立馬賽國小,公立,[02]宜蘭縣,[270]宜蘭縣蘇澳鎮永榮里大同路108號,(03)9902694,http://www.mses.ilc.edu.tw
024617,縣立蓬萊國小,公立,[02]宜蘭縣,[270]宜蘭縣蘇澳鎮南澳路85號,(03)9981062,http://www.ples.ilc.edu.tw
024618,縣立士敏國小,公立,[02]宜蘭縣,[270]宜蘭縣蘇澳鎮光明路8號,(03)9962342,http://www.smes.ilc.edu.tw
024619,縣立永樂國小,公立,[02]宜蘭縣,[270]宜蘭縣蘇澳鎮永樂路1號,(03)9962840,http://www.yles.ilc.edu.tw
024620,縣立南安國小,公立,[02]宜蘭縣,[270]宜蘭縣蘇澳鎮南建里學府路122號,(03)9962664,http://www.naanes.ilc.edu.tw
024621,縣立岳明國小,公立,[02]宜蘭縣,[270]宜蘭縣蘇澳鎮嶺腳路140號,(03)9903044,http://www.ymes.ilc.edu.tw
024622,縣立育英國小,公立,[02]宜蘭縣,[270]宜蘭縣蘇澳鎮褔德路134號,(03)9901294,http://www.yies.ilc.edu.tw
024623,縣立頭城國小,公立,[02]宜蘭縣,[261]宜蘭縣頭城鎮開蘭路282號,(03)9771011,http://www.tces.ilc.edu.tw
024624,縣立竹安國小,公立,[02]宜蘭縣,[261]宜蘭縣頭城鎮竹安里頭濱路一段601號,(03)9771178,http://www.jaes.ilc.edu.tw
024625,縣立二城國小,公立,[02]宜蘭縣,[261]宜蘭縣頭城鎮青雲路二段200號,(03)9771024,http://www.eces.ilc.edu.tw
024626,縣立大溪國小,公立,[02]宜蘭縣,[261]宜蘭縣頭城鎮濱海路4段250號,(03)9781044,http://www.dses.ilc.edu.tw
024627,縣立大里國小,公立,[02]宜蘭縣,[261]宜蘭縣頭城鎮濱海路七段65號,(03)9781440,http://www.tles.ilc.edu.tw
024628,縣立梗枋國小,公立,[02]宜蘭縣,[261]宜蘭縣頭城鎮更新里59號,(03)9771634,http://www.gfes.ilc.edu.tw
024629,縣立礁溪國小,公立,[02]宜蘭縣,[262]宜蘭縣礁溪鄉大忠村礁溪路四段135號,(03)9882047,http://www.jausips.ilc.edu.tw
024630,縣立四結國小,公立,[02]宜蘭縣,[262]宜蘭縣礁溪鄉吳沙村育英路46號,(03)9284751,http://www.sjes.ilc.edu.tw
024631,縣立龍潭國小,公立,[02]宜蘭縣,[262]宜蘭縣礁溪鄉龍潭村育龍路71號,(03)9284764,http://www.ltes.ilc.edu.tw
024632,縣立玉田國小,公立,[02]宜蘭縣,[262]宜蘭縣礁溪鄉茅埔路24號,(03)9882461,http://www.ytes.ilc.edu.tw
024633,縣立三民國小,公立,[02]宜蘭縣,[262]宜蘭縣礁溪鄉三民村十六結路100號,(03)9882271,http://www.smps.ilc.edu.tw
024634,縣立員山國小,公立,[02]宜蘭縣,[264]宜蘭縣員山鄉員山村復興路39號,(03)9224061,http://www.yeses.ilc.edu.tw
024635,縣立深溝國小,公立,[02]宜蘭縣,[264]宜蘭縣員山鄉深溝村惠民路266號,(03)9224870,http://www.sges.ilc.edu.tw
024636,縣立七賢國小,公立,[02]宜蘭縣,[264]宜蘭縣員山鄉浮洲路30號,(03)9221688,http://www.csps.ilc.edu.tw
024637,縣立同樂國小,公立,[02]宜蘭縣,[264]宜蘭縣員山鄉同樂村新城路84之4號,(03)9223543,http://www.tlps.ilc.edu.tw
024638,縣立湖山國小,公立,[02]宜蘭縣,[264]宜蘭縣員山鄉枕山村坡城路54號,(03)9221174,http://www.hses.ilc.edu.tw
024639,縣立大湖國小,公立,[02]宜蘭縣,[264]宜蘭縣員山鄉湖東村蜊埤路55號,(03)9223584,http://www.dhes.ilc.edu.tw
024640,縣立內城國(中)小,公立,[02]宜蘭縣,[264]宜蘭縣員山鄉內城村內城路545號,(03)9221846,http://www.nces.ilc.edu.tw
024643,縣立壯圍國小,公立,[02]宜蘭縣,[263]宜蘭縣壯圍鄉吉祥村壯五路55號,(03)9384442,http://www.jwes.ilc.edu.tw
024644,縣立古亭國小,公立,[02]宜蘭縣,[263]宜蘭縣壯圍鄉古亭村古亭路81號,(03)9301022,http://www.gtes.ilc.edu.tw
024645,縣立公館國小,公立,[02]宜蘭縣,[263]宜蘭縣壯圍鄉紅葉村69號,(03)9380522,http://www.kkes.ilc.edu.tw
024646,縣立過嶺國小,公立,[02]宜蘭縣,[263]宜蘭縣壯圍鄉過嶺村壯濱路三段261號,(03)9301404,http://www.qles.ilc.edu.tw
024647,縣立大福國小,公立,[02]宜蘭縣,[263]宜蘭縣壯圍鄉大福村大福路一段62巷26號,(03)9301239,http://www.dfes.ilc.edu.tw
024648,縣立新南國小,公立,[02]宜蘭縣,[263]宜蘭縣壯圍鄉新南村120之1號,(03)9253337,http://www.snes.ilc.edu.tw
024649,縣立五結國小,公立,[02]宜蘭縣,[268]宜蘭縣五結鄉國民路1號,(03)9507272,http://www.wjes.ilc.edu.tw
024650,縣立學進國小,公立,[02]宜蘭縣,[268]宜蘭縣五結鄉中正路三段151號,(03)9653801,http://www.shjes.ilc.edu.tw
024651,縣立中興國小,公立,[02]宜蘭縣,[268]宜蘭縣五結鄉四結村中興路三段67號,(03)9544356,http://www.cses.ilc.edu.tw
024652,縣立利澤國小,公立,[02]宜蘭縣,[268]宜蘭縣五結鄉成興村利寶路101號,(03)9503805,http://www.ltps.ilc.edu.tw
024653,縣立孝威國小,公立,[02]宜蘭縣,[268]宜蘭縣五結鄉孝威路328號,(03)9503804,http://www.swes.ilc.edu.tw
024654,縣立冬山國小,公立,[02]宜蘭縣,[269]宜蘭縣冬山鄉安平村安中路35號,(03)9593504,http://www.tses.ilc.edu.tw
024655,縣立東興國小,公立,[02]宜蘭縣,[269]宜蘭縣冬山鄉東城村東城路316號,(03)9594047,http://www.tshes.ilc.edu.tw
024656,縣立順安國小,公立,[02]宜蘭縣,[269]宜蘭縣冬山鄉順安村永興路二段17號,(03)9583445,http://www.saps.ilc.edu.tw
024657,縣立武淵國小,公立,[02]宜蘭縣,[269]宜蘭縣冬山鄉武淵村富農路二段350號,(03)9505971,http://www.waes.ilc.edu.tw
024658,縣立廣興國小,公立,[02]宜蘭縣,[269]宜蘭縣冬山鄉廣興村梅花路303號,(03)9513484,http://www.kses.ilc.edu.tw
024659,縣立大進國小,公立,[02]宜蘭縣,[269]宜蘭縣冬山鄉大進村大進七路51號,(03)9512268,http://www.djps.ilc.edu.tw
024660,縣立柯林國小,公立,[02]宜蘭縣,[269]宜蘭縣冬山鄉柯林村光華路158號,(03)9511355,http://www.kles.ilc.edu.tw
024661,縣立三星國小,公立,[02]宜蘭縣,[266]宜蘭縣三星鄉三星路五段86號,(03)9892026,http://www.ssps.ilc.edu.tw
024662,縣立大洲國小,公立,[02]宜蘭縣,[266]宜蘭縣三星鄉大洲村上將路二段500號,(03)9551547,http://www.djes.ilc.edu.tw
024663,縣立憲明國小,公立,[02]宜蘭縣,[266]宜蘭縣三星鄉天山村福山街119號,(03)9892049,http://www.shmes.ilc.edu.tw
024664,縣立萬富國小,公立,[02]宜蘭縣,[266]宜蘭縣三星鄉萬富村健富路一段309號,(03)9890564,http://www.wfes.ilc.edu.tw
024665,縣立大隱國小,公立,[02]宜蘭縣,[266]宜蘭縣三星鄉大隱中路347號,(03)9890155,http://www.dyes.ilc.edu.tw
024668,縣立四季國小,公立,[02]宜蘭縣,[267]宜蘭縣大同鄉四季村和勳巷1號,(03)9809312,http://www.sches.ilc.edu.tw
024669,縣立南山國小,公立,[02]宜蘭縣,[267]宜蘭縣大同鄉南山村四鄰埤南巷31之3號,(03)9809113,http://www.nses.ilc.edu.tw
024670,縣立大同國小,公立,[02]宜蘭縣,[267]宜蘭縣大同鄉崙埤村10之9號,(03)9801172,http://www.dtes.ilc.edu.tw
024671,縣立寒溪國小,公立,[02]宜蘭縣,[267]宜蘭縣大同鄉寒溪村寒溪巷16號,(03)9517441,http://www.hsies.ilc.edu.tw
024672,縣立南澳國小,公立,[02]宜蘭縣,[272]宜蘭縣南澳鄉南澳村中正路15號,(03)9981228,http://www.naes.ilc.edu.tw
024673,縣立碧候國小,公立,[02]宜蘭縣,[272]宜蘭縣南澳鄉碧候村自覺巷38號,(03)9981634,http://www.bhoes.ilc.edu.tw
024674,縣立武塔國小,公立,[02]宜蘭縣,[272]宜蘭縣南澳鄉武塔村新溪路1號,(03)9981632,http://www.utaes.ilc.edu.tw
024675,縣立澳花國小,公立,[02]宜蘭縣,[272]宜蘭縣南澳鄉澳花村中央路19號,(03)9985141,http://www.awes.ilc.edu.tw
024676,縣立東澳國小,公立,[02]宜蘭縣,[272]宜蘭縣南澳鄉東岳村蘇花路三段209號,(03)9986217,http://www.daes.ilc.edu.tw
024677,縣立金岳國小,公立,[02]宜蘭縣,[272]宜蘭縣南澳鄉金岳村 (路) 二號,(03)9981636,http://www.jyes.ilc.edu.tw
024678,縣立金洋國小,公立,[02]宜蘭縣,[272]宜蘭縣南澳鄉金洋村11號,(03)9981486,http://www.kyes.ilc.edu.tw
024698,縣立人文國(中)小,公立,[02]宜蘭縣,[261]宜蘭縣頭城鎮拔雅里文雅路150號,(03)9773396,http://www.jwps.ilc.edu.tw
024701,縣立清溝國小,公立,[02]宜蘭縣,[269]宜蘭縣冬山鄉清溝村永清路369號,(03)9586567,http://blog.ilc.edu.tw/blog/blog/26395
041601,私立上智國小,私立,[04]新竹縣,[310]新竹縣竹東鎮東寧路三段205號,(03)5962082,http://www.scps2.hcc.edu.tw
041602,私立康乃薾國(中)小,私立,[04]新竹縣,[302]新竹縣竹北市六家一路二段115號,(03)6589188,http://w1.korrnell.com.tw
044601,縣立關西國小,公立,[04]新竹縣,[306]新竹縣關西鎮西安里中山路126號,(03)5872028,http://www.gses.hcc.edu.tw
044602,縣立東安國小,公立,[04]新竹縣,[306]新竹縣關西鎮東安里中山東路40號,(03)5872177,http://www.taes.hcc.edu.tw
044603,縣立石光國小,公立,[04]新竹縣,[306]新竹縣關西鎮石光里石岡子386號,(03)5869311,http://www.skes.hcc.edu.tw
044604,縣立坪林國小,公立,[04]新竹縣,[306]新竹縣關西鎮上林里坪林11號,(03)5869310,http://www.ples.hcc.edu.tw
044605,縣立南和國小,公立,[04]新竹縣,[306]新竹縣關西鎮南和里69號,(03)5868952,http://www.nhes.hcc.edu.tw
044606,縣立太平國小,公立,[04]新竹縣,[306]新竹縣關西鎮東平里五鄰27號,(03)5882634,http://www.tpes.hcc.edu.tw
044607,縣立東光國小,公立,[04]新竹縣,[306]新竹縣關西鎮東光里190號,(03)5872243,http://www.tkes.hcc.edu.tw
044608,縣立錦山國小,公立,[04]新竹縣,[306]新竹縣關西鎮金山里107號,(03)5478681,http://www.jses.hcc.edu.tw
044609,縣立玉山國小,公立,[04]新竹縣,[306]新竹縣關西鎮玉山里四鄰25號,(03)5476349,http://www.yses.hcc.edu.tw
044610,縣立新埔國小,公立,[04]新竹縣,[305]新竹縣新埔鎮中正路366號,(03)5882124,http://www.hpes.hcc.edu.tw
044611,縣立新星國小,公立,[04]新竹縣,[305]新竹縣新埔鎮新民里民生街28號,(03)5882078,http://www.hhes.hcc.edu.tw
044612,縣立照門國小,公立,[04]新竹縣,[305]新竹縣新埔鎮照照門里九鄰39號,(03)5899234,http://www.jmes.hcc.edu.tw
044613,縣立清水國小,公立,[04]新竹縣,[305]新竹縣新埔鎮清水里143號,(03)5899235,http://www.cies.hcc.edu.tw
044614,縣立照東國小,公立,[04]新竹縣,[305]新竹縣新埔鎮鹿鳴里9鄰36號,(03)5899807,http://www.ctes.hcc.edu.tw
044615,縣立北平國小,公立,[04]新竹縣,[305]新竹縣新埔鎮北平里62號,(03)5882897,http://www.ppes.hcc.edu.tw
044616,縣立枋寮國小,公立,[04]新竹縣,[305]新竹縣新埔鎮上寮里義民路二段350號,(03)5882081,http://www.fles.hcc.edu.tw
044617,縣立寶石國小,公立,[04]新竹縣,[305]新竹縣新埔鎮寶石里九鄰關埔路內立段672號,(03)5882397,http://www.pses.hcc.edu.tw
044618,縣立文山國小,公立,[04]新竹縣,[305]新竹縣新埔鎮國校街160號,(03)5882918,http://www.wses.hcc.edu.tw
044619,縣立竹東國小,公立,[04]新竹縣,[310]新竹縣竹東鎮康寧街1號,(03)5962025,http://www.cdes.hcc.edu.tw/front/bin/home.phtml
044620,縣立中山國小,公立,[04]新竹縣,[310]新竹縣竹東鎮雞林里中山路70號,(03)5962102,http://www.cses.hcc.edu.tw
044621,縣立大同國小,公立,[04]新竹縣,[310]新竹縣竹東鎮莊敬路111號,(03)5961160,http://www.dtes.hcc.edu.tw
044622,縣立二重國小,公立,[04]新竹縣,[310]新竹縣竹東鎮二重里光明路32號,(03)5822098,http://www.eces.hcc.edu.tw
044623,縣立竹中國小,公立,[04]新竹縣,[310]新竹縣竹東鎮頭重里竹中路104巷14號,(03)5823822,http://www.ccps.hcc.edu.tw
044624,縣立員崠國小,公立,[04]新竹縣,[310]新竹縣竹東鎮東峰路281號,(03)5962143,http://www.rdes.hcc.edu.tw
044625,縣立陸豐國小,公立,[04]新竹縣,[310]新竹縣竹東鎮陸豐里48號,(03)5923697,http://www.lfes.hcc.edu.tw
044626,縣立瑞峰國小,公立,[04]新竹縣,[310]新竹縣竹東鎮上坪里43號,(03)5949052,http://www.rfes.hcc.edu.tw
044627,縣立竹北國小,公立,[04]新竹縣,[302]新竹縣竹北市中央路98號,(03)5552047,http://www.cbes.hcc.edu.tw
044628,縣立中正國小,公立,[04]新竹縣,[302]新竹縣竹北市竹北村中山路190號,(03)5552464,http://www.cces.hcc.edu.tw
044629,縣立竹仁國小,公立,[04]新竹縣,[302]新竹縣竹北市竹仁里仁和街1號,(03)5552472,http://www.cjes.hcc.edu.tw
044630,縣立新社國小,公立,[04]新竹縣,[302]新竹縣竹北市新社里40號,(03)5552026,http://www.hses.hcc.edu.tw
044631,縣立六家國小,公立,[04]新竹縣,[302]新竹縣竹北市嘉興路62號,(03)5502624,http://www.ljes.hcc.edu.tw
044632,縣立東海國小,公立,[04]新竹縣,[302]新竹縣竹北市東興路一段839號,(03)5502961,http://www.dhes.hcc.edu.tw
044633,縣立豐田國小,公立,[04]新竹縣,[302]新竹縣竹北市中正西路1377號,(03)5563930,http://www.ftes.hcc.edu.tw
044634,縣立麻園國小,公立,[04]新竹縣,[302]新竹縣竹北市麻園里長園一街236號,(03)5563540,http://www.myes.hcc.edu.tw
044635,縣立新港國小,公立,[04]新竹縣,[302]新竹縣竹北市長青路一段333巷135號,(03)5563275,http://www.hges.hcc.edu.tw
044636,縣立鳳岡國小,公立,[04]新竹縣,[302]新竹縣竹北市大義里鳳岡路3段200號,(03)5561928,http://www.fkes.hcc.edu.tw
044637,縣立新湖國小,公立,[04]新竹縣,[303]新竹縣湖口鄉民族街222號,(03)5992062,http://www.shes.hcc.edu.tw
044638,縣立和興國小,公立,[04]新竹縣,[303]新竹縣湖口鄉和興村德興路930號,(03)5992094,http://www.hres.hcc.edu.tw
044639,縣立信勢國小,公立,[04]新竹縣,[303]新竹縣湖口鄉成功路360號,(03)5992133,http://www.sses.hcc.edu.tw
044640,縣立湖口國小,公立,[04]新竹縣,[303]新竹縣湖口鄉湖口村3鄰八德路二段182號,(03)5693108,http://www.hkes.hcc.edu.tw
044641,縣立山崎國小,公立,[04]新竹縣,[304]新竹縣新豐鄉新興路291號,(03)5592714,http://www.sces.hcc.edu.tw
044642,縣立長安國小,公立,[04]新竹縣,[303]新竹縣湖口鄉長安村長春路50號,(03)5690596,http://www.caes.hcc.edu.tw
044643,縣立中興國小,公立,[04]新竹縣,[303]新竹縣湖口鄉勝利村吉祥街43號,(03)5982043,http://www.csps.hcc.edu.tw
044644,縣立華興國小,公立,[04]新竹縣,[303]新竹縣湖口鄉文化路171號,(03)5981789,http://www.hwes.hcc.edu.tw
044645,縣立橫山國小,公立,[04]新竹縣,[312]新竹縣橫山鄉橫山村橫山100號,(03)5933780,http://www.hsps.hcc.edu.tw
044646,縣立田寮國小,公立,[04]新竹縣,[312]新竹縣橫山鄉田寮村田洋街128號,(03)5934164,http://www.tles.hcc.edu.tw
044647,縣立大肚國小,公立,[04]新竹縣,[312]新竹縣橫山鄉大肚村中豐路二段157號,(03)5932380,http://www.ddes.hcc.edu.tw
044648,縣立沙坑國小,公立,[04]新竹縣,[312]新竹縣橫山鄉沙坑村三鄰沙坑街48號,(03)5811034,http://www.skps.hcc.edu.tw
044649,縣立內灣國小,公立,[04]新竹縣,[312]新竹縣橫山鄉內灣村三鄰110號,(03)5848019,http://www.nwes.hcc.edu.tw
044650,縣立福興國小,公立,[04]新竹縣,[304]新竹縣新豐鄉後湖村108號,(03)5680964,http://www.fses.hcc.edu.tw
044651,縣立新豐國小,公立,[04]新竹縣,[304]新竹縣新豐鄉重興村明德巷13號,(03)5592081,http://www.hfes.hcc.edu.tw
044652,縣立瑞興國小,公立,[04]新竹縣,[304]新竹縣新豐鄉瑞興村63號,(03)5680490,http://www.rses.hcc.edu.tw
044653,縣立福龍國小,公立,[04]新竹縣,[304]新竹縣新豐鄉福興村113號,(03)5993140,http://www.flps.hcc.edu.tw
044654,縣立埔和國小,公立,[04]新竹縣,[304]新竹縣新豐鄉埔和村466號,(03)5680096,http://www.phes.hcc.edu.tw
044655,縣立芎林國小,公立,[04]新竹縣,[307]新竹縣芎林鄉文林村四鄰文山路288號,(03)5923184,http://www.cles.hcc.edu.tw
044656,縣立碧潭國小,公立,[04]新竹縣,[307]新竹縣芎林鄉石潭村福昌街90號,(03)5923191,http://www.ptes.hcc.edu.tw
044657,縣立五龍國小,公立,[04]新竹縣,[307]新竹縣芎林鄉五龍村105號,(03)5932320,http://www.wles.hcc.edu.tw
044658,縣立寶山國小,公立,[04]新竹縣,[308]新竹縣寶山鄉寶山村寶山路二段130號,(03)5761390,http://www.bses.hcc.edu.tw
044659,縣立新城國小,公立,[04]新竹縣,[308]新竹縣寶山鄉寶新路二段475號,(03)5762707,http://www.scps.hcc.edu.tw
044660,縣立雙溪國小,公立,[04]新竹縣,[308]新竹縣寶山鄉雙園路二段310號,(03)5202151,http://www.ssps.hcc.edu.tw
044662,縣立北埔國小,公立,[04]新竹縣,[314]新竹縣北埔鄉埔心街24號,(03)5802215,http://www.bpes.hcc.edu.tw
044663,縣立大坪國小,公立,[04]新竹縣,[314]新竹縣北埔鄉外坪村一鄰8號,(03)5802264,http://www.dpes.hcc.edu.tw
044664,縣立峨眉國小,公立,[04]新竹縣,[315]新竹縣峨眉鄉峨眉街4號,(03)5800674,http://www.omes.hcc.edu.tw
044665,縣立富興國小,公立,[04]新竹縣,[315]新竹縣峨眉鄉富興村太平街8號,(03)5806353,http://www.fsps.hcc.edu.tw
044666,縣立尖石國小,公立,[04]新竹縣,[313]新竹縣尖石鄉嘉樂村六鄰7號,(03)5841563,http://www.gsps.hcc.edu.tw
044667,縣立嘉興國小,公立,[04]新竹縣,[313]新竹縣尖石鄉嘉樂村三鄰177號,(03)5841004,http://www.jsps.hcc.edu.tw
044668,縣立新樂國小,公立,[04]新竹縣,[313]新竹縣尖石鄉新樂村一鄰10號,(03)5841500,http://www.hles.hcc.edu.tw
044669,縣立梅花國小,公立,[04]新竹縣,[313]新竹縣尖石鄉梅花村1鄰25號,(03)5841501,http://www.mhes.hcc.edu.tw
044670,縣立錦屏國小,公立,[04]新竹縣,[313]新竹縣尖石鄉錦屏村十鄰116號,(03)5841633,http://www.gpes.hcc.edu.tw
044671,縣立玉峰國小,公立,[04]新竹縣,[313]新竹縣尖石鄉玉峰村五鄰59號,(03)5847200,http://www.yfes.hcc.edu.tw
044672,縣立石磊國小,公立,[04]新竹縣,[313]新竹縣尖石鄉玉峰村十鄰49號,(03)5847001,http://www.sles.hcc.edu.tw
044673,縣立秀巒國小,公立,[04]新竹縣,[313]新竹縣尖石鄉秀巒村四鄰19號,(03)5847500,http://www.slps.hcc.edu.tw
044674,縣立新光國小,公立,[04]新竹縣,[313]新竹縣尖石鄉秀巒村八鄰17號,(03)5847706,http://www.hkps.hcc.edu.tw
044675,縣立五峰國小,公立,[04]新竹縣,[311]新竹縣五峰鄉大隘村六鄰123號,(03)5851007,http://www.wfes.hcc.edu.tw
044676,縣立桃山國小,公立,[04]新竹縣,[311]新竹縣五峰鄉桃山村15鄰243號,(03)5856040,http://www.tses.hcc.edu.tw
044677,縣立花園國小,公立,[04]新竹縣,[311]新竹縣五峰鄉花園村八鄰174號,(03)5851091,http://www.hyes.hcc.edu.tw
044678,縣立博愛國小,公立,[04]新竹縣,[302]新竹縣竹北市光明六路72號,(03)5519830,http://www.paes.hcc.edu.tw
044679,縣立上館國小,公立,[04]新竹縣,[310]新竹縣竹東鎮中豐路二段399號,(03)5103777,http://www.sqes.hcc.edu.tw
044680,縣立光明國小,公立,[04]新竹縣,[302]新竹縣竹北市光明九路65號,(03)5538655,http://www.kmes.hcc.edu.tw
044681,縣立松林國小,公立,[04]新竹縣,[304]新竹縣新豐鄉松林街99號,(03)5573601,http://www.clps.hcc.edu.tw/front/bin/home.phtml
044682,縣立十興國小,公立,[04]新竹縣,[302]新竹縣竹北市莊敬北路66號,(03)6583517,http://www.shps.hcc.edu.tw/front/bin/home.phtml
044683,縣立興隆國小,公立,[04]新竹縣,[302]新竹縣竹北市文興路88號,(03)6681799,http://www.hlps.hcc.edu.tw/front/bin/home.phtml
044684,縣立東興國小,公立,[04]新竹縣,[302]新竹縣竹北市嘉豐十一路二段100號,(03)5502120,http://www.dxes.hcc.edu.tw/bin/home.php
044685,縣立安興國小,公立,[04]新竹縣,[302]新竹縣竹北市十興路一段435號,(03)6684105,http://www.axes.hcc.edu.tw/bin/home.php
054601,縣立建功國小,公立,[05]苗栗縣,[360]苗栗縣苗栗市中正路241號,(037)320043,http://www.jges.mlc.edu.tw
054602,縣立大同國小,公立,[05]苗栗縣,[360]苗栗縣苗栗市高苗里大同路80號,(037)320068,http://www.datunges.mlc.edu.tw
054603,縣立僑育國小,公立,[05]苗栗縣,[360]苗栗縣苗栗市僑育街131號,(037)320414,http://web.chiauyues.mlc.edu.tw
054604,縣立文山國小,公立,[05]苗栗縣,[360]苗栗縣苗栗市文山里4鄰文山41號,(037)320406,http://web.wenshanes.mlc.edu.tw
054605,縣立啟文國小,公立,[05]苗栗縣,[360]苗栗縣苗栗市福星里啟賢街61號,(037)260466,http://www.chiw.mlc.edu.tw
054606,縣立新英國小,公立,[05]苗栗縣,[360]苗栗縣苗栗市南勢里新勝8號,(037)320715,http://web.sies.mlc.edu.tw
054607,縣立頭屋國小,公立,[05]苗栗縣,[362]苗栗縣頭屋鄉頭屋村中山街15號,(037)251071,http://web.twjh.mlc.edu.tw
054608,縣立明德國小,公立,[05]苗栗縣,[362]苗栗縣頭屋鄉明德村明德路4巷13號,(037)252330,http://web.mdes.mlc.edu.tw
054609,縣立公館國小,公立,[05]苗栗縣,[363]苗栗縣公館鄉館中村大同路15號,(037)230103,http://www.gges.mlc.edu.tw
054610,縣立五穀國小,公立,[05]苗栗縣,[363]苗栗縣公館鄉五穀村260號,(037)226731,http://www.wugues.mlc.edu.tw
054611,縣立福基國小,公立,[05]苗栗縣,[363]苗栗縣公館鄉福基村275號,(037)224020,http://web.fujies.mlc.edu.tw
054612,縣立鶴岡國小,公立,[05]苗栗縣,[363]苗栗縣公館鄉鶴山村197號,(037)226205,http://web.hges.mlc.edu.tw
054614,縣立開礦國小,公立,[05]苗栗縣,[363]苗栗縣公館鄉開礦村九鄰143號,(037)224559,http://web.kaigunges.mlc.edu.tw
054615,縣立南河國小,公立,[05]苗栗縣,[363]苗栗縣公館鄉南河村二鄰21號,(037)226806,http://www.nanheps.mlc.edu.tw
054616,縣立銅鑼國小,公立,[05]苗栗縣,[366]苗栗縣銅鑼鄉福興村文化街1號,(037)981013,http://www.tunglo.mlc.edu.tw
054617,縣立中興國小,公立,[05]苗栗縣,[366]苗栗縣銅鑼鄉中平村150號,(037)224458,http://www.jss.mlc.edu.tw
054618,縣立九湖國小,公立,[05]苗栗縣,[366]苗栗縣銅鑼鄉九湖村10鄰91之1號,(037)981149,http://web.jhes.mlc.edu.tw
054619,縣立新隆國小,公立,[05]苗栗縣,[366]苗栗縣銅鑼鄉新隆村18號,(037)971102,http://web.xles.mlc.edu.tw
054620,縣立興隆國小,公立,[05]苗栗縣,[366]苗栗縣銅鑼鄉興隆村117號,(037)982804,http://web.sles.mlc.edu.tw
054621,縣立文峰國小,公立,[05]苗栗縣,[366]苗栗縣銅鑼鄉樟樹村12之1號,(037)981143,http://www.wfe.mlc.edu.tw
054622,縣立建中國小,公立,[05]苗栗縣,[367]苗栗縣三義鄉廣盛村廣盛80號,(037)872007,http://web.jjs.mlc.edu.tw
054623,縣立僑成國小,公立,[05]苗栗縣,[367]苗栗縣三義鄉勝興村廿份220號,(037)872041,http://web.cces.mlc.edu.tw
054624,縣立育英國小,公立,[05]苗栗縣,[367]苗栗縣三義鄉西湖村上湖63號,(037)872934,http://www.yues.mlc.edu.tw
054625,縣立鯉魚國小,公立,[05]苗栗縣,[367]苗栗縣三義鄉鯉魚潭村上山下24號,(037)881154,http://www.liyues.mlc.edu.tw
054627,縣立苑裡國小,公立,[05]苗栗縣,[358]苗栗縣苑裡鎮中山路307號,(037)861013,http://www.yles.mlc.edu.tw
054628,縣立文苑國小,公立,[05]苗栗縣,[358]苗栗縣苑裡鎮房裡里二鄰14號,(037)861410,http://www.wyes.mlc.edu.tw
054629,縣立山腳國小,公立,[05]苗栗縣,[358]苗栗縣苑裡鎮舊社里10鄰47號,(037)745024,http://web.sj.mlc.edu.tw
054630,縣立中正國小,公立,[05]苗栗縣,[358]苗栗縣苑裡鎮中正里111號,(037)861244,http://web.jjes.mlc.edu.tw
054631,縣立藍田國小,公立,[05]苗栗縣,[358]苗栗縣苑裡鎮泰田里3鄰62號,(037)743504,http://web.lt.mlc.edu.tw
054632,縣立中山國小,公立,[05]苗栗縣,[358]苗栗縣苑裡鎮社苓里四鄰51之1號,(037)743564,http://www.js.mlc.edu.tw
054633,縣立林森國小,公立,[05]苗栗縣,[358]苗栗縣苑裡鎮水坡里70號,(037)861084,http://web.linsenes.mlc.edu.tw
054634,縣立蕉埔國小,公立,[05]苗栗縣,[358]苗栗縣苑裡鎮蕉埔里八鄰87之2號,(037)741574,http://web.jpes.mlc.edu.tw
054635,縣立通霄國小,公立,[05]苗栗縣,[357]苗栗縣通霄鎮通東里中正路12號,(037)752008,http://www.te.mlc.edu.tw
054636,縣立五福國小,公立,[05]苗栗縣,[357]苗栗縣通霄鎮5北里30之1號,(037)754814,http://www.wufues.mlc.edu.tw
